,cell_id,angle,perpendicularity,sphericity,columnarity
271,5184,117.09108867394526,1.4554064451637578,-0.5201928201999364,178.00103231152568
272,5192,166.15796601339838,1.970959022936085,-0.1737966919044751,195.03567084010322
273,5226,99.9046587776353,1.1720091999441098,-0.23132687740031477,123.01529153040963
274,5282,78.90476806316522,0.807559695747218,-0.025091801491316623,80.88463084012454
275,5283,128.94219017319534,1.6285359524778475,-0.0824155189236071,139.56902768746568
276,5285,168.1215471025577,1.978586462677783,-0.16587128882963897,196.00808480049182
277,5291,143.5125597508451,1.8039872318139905,-0.06254922349343195,152.48915892481523
278,5299,38.43353727933681,0.21667025703114462,-0.23488743201880857,47.46109215427938
279,5328,13.935666847878773,0.029433249394239414,-0.43378339265265065,19.980727692028697
280,5332,60.829457498213216,0.5125892010379285,-0.11169978301557659,67.62409470171887
281,5333,121.905722732903,1.5285231278296019,-0.4652301369550831,178.61993881553985
282,5335,59.44518707199353,0.49163757803750385,-0.30584598013151854,77.62625857612886
283,5337,30.41155699529202,0.13758841920408926,-0.15778460597450938,35.210032532865505
284,5344,144.11711247584648,1.8102167355868306,-0.5508050018944495,223.4975388861277
285,5353,170.3827944088343,1.9859459129243842,-0.24466903391701678,212.07018811292545
286,5361,69.89534552401261,0.6562640183526158,-0.040705636357792674,72.74048004201534
287,5366,72.19021641722507,0.6941421179428657,-0.5036838855072265,108.55126511786057
288,5368,92.60712022960861,1.0454871313000382,-0.4525727422352406,134.5185785824312
289,5386,27.87521340641919,0.11603202258982726,-0.3989122277248074,38.99497688467828
290,5388,25.410978106183805,0.09674690944744613,-0.46786556112728306,37.2998996366266
291,5430,142.26629417299503,1.7908636483834262,-0.22312565628796088,174.00955442800065
292,5449,117.01066024197854,1.4541562692771046,-0.38034080189861896,161.5145885890995
293,5474,117.38172068231451,1.4599165178274756,-0.3473169357282109,158.15038022020073
294,5483,115.48990921080993,1.4303521290727081,-0.3460304236398759,155.4529314211573
295,5524,138.52689290234872,1.7492666520446982,-0.4325648947909857,198.44876375637534
296,5531,141.61752329995778,1.7838833920603925,-0.5423841194863659,218.4286189788453
297,5536,117.02035187766232,1.454306963091125,-0.3608061667956668,159.24201647572178
298,5537,45.7885659907421,0.30269184355317647,-0.12318216241001023,51.428900563135166
299,5587,59.96644611606853,0.49949291899051307,-0.1427604593477696,68.52728350905176
300,5601,125.67719592662928,1.5832179508968647,-0.4379371583977598,180.7159099861358
301,5621,50.87087252578258,0.36892975511534276,-0.4138457810174503,71.92356849725422
302,5626,73.3093194594247,0.7127952788096708,-0.3196141246796387,96.74001342930873
303,5630,108.58512593468174,1.3187132565346404,-0.1833349424540056,128.49257374927757
304,5639,28.824887849987462,0.12390266433756691,-0.14634464328135666,33.04325578001899
305,5644,114.4082340973507,1.4132353018282964,-0.40132017331365333,160.3225664338085
306,5646,92.07328505902191,1.0361777542062793,-0.2891352452183906,118.69491691262499
307,5653,116.29544834909622,1.4429999713834754,-0.4601915481392498,169.81363076641497
308,5667,91.25659395354614,1.0219299437025444,-0.08399455710159853,98.92165114527467
309,5672,48.68739366154783,0.3398330532938657,-0.16580071430054133,56.759798308064106
310,5674,150.62234875574447,1.871405226448935,-0.2387090976563857,186.57727371411366
311,5675,65.51880411822609,0.5856054232974276,-0.24825377525791237,81.78409459095937
312,5676,55.72330221045482,0.4368099720786407,-0.14170747672083595,63.61971076125095
313,5736,103.62800296515812,1.2356171250506187,-0.03749415746959128,107.51344762659303
314,5742,80.5601042810108,0.8359871157147245,-0.21128545095507967,97.58128224301241
315,5758,135.80401354345386,1.7169594419918202,-0.3639511688015611,185.23004300053694
316,5766,129.0909703720882,1.6305534972180897,-0.332218764961288,171.97741311675756
317,5780,145.64718293643648,1.8255784674177153,-0.3180345521771475,191.96801953748914
318,5787,54.94700432183519,0.42566613518886276,-0.3449837058337222,73.90282549724344
319,5790,131.777071635201,1.6662340956885457,-0.23918772859268644,163.29653008022046
320,5791,114.82210326232236,1.419802248812749,-0.32702343912433185,152.37162235865617
321,5802,166.10247560184433,1.9707268603019619,-0.040577823917058664,172.8425526090035
322,5809,64.04473647346417,0.5623307640401326,-0.10305894602840326,70.64511951308623
323,5872,69.31201977213632,0.646721405748448,-0.20199781253939375,83.31289614879508
324,5895,124.79430766507556,1.5706319837050855,-0.43227566684598107,178.73985022957862
325,5905,153.2780076676399,1.8931988565411217,-0.14498309799325781,175.50072807352868
326,5906,95.04628887648381,1.087960533240969,-0.2820038255967423,121.84970594842534
327,5915,84.4962080150319,0.9040883697585208,-0.2256009337656366,103.55863144287856
328,5917,119.88295397121918,1.4982298078285912,-0.2986353586669186,155.6842429284639
329,5922,67.99818750093942,0.6253640761667338,-0.19641652218805006,81.35415500496488
330,5923,35.950159356562004,0.19047200718770518,-0.6062111894003797,57.743548219236644
331,5929,122.4918476653245,1.5371796008875345,-0.1389905824377966,139.5170609162098
