cell,sphericities,lines,volumes
3194,0.6034232644638398,0.0,18504
3195,0.6379159692409897,0.0,4048
3196,0.6562884494190148,0.0,5840
3197,0.5654587679170412,0.0,26889
3198,0.6708300599136394,0.0,6071
3199,0.6602662168908009,0.0,2880
3200,0.5638259287673375,0.0,22135
3201,0.5206347945507418,0.0,14520
3202,0.6259775974281299,0.0,9627
3203,0.706942744940161,0.0,4378
3204,0.6493114555428433,0.0,5069
3205,0.6624866828983385,4.0,3811
3206,0.6541249163596904,0.0,7666
3207,0.6858287215383173,1.0,1479
3208,0.6317587349038726,0.0,1319
3209,0.7401006445548242,0.0,785
3210,0.7223746870102014,0.0,3057
3211,0.7399440406916639,0.0,2883
3212,0.6527088599619514,0.0,8894
3213,0.5726726485094996,0.0,510
3214,0.6660492449200477,0.0,4667
3215,0.7281821268210139,0.0,2393
3216,0.6914097536120483,1.0,2065
3217,0.6641619122841601,0.0,2691
3218,0.7372389216931173,1.0,2903
3219,0.6604654812022914,0.0,3800
3220,0.6768364628187905,0.0,3376
3221,0.5538530177104667,0.0,33563
3222,0.615581244938534,0.0,9441
3223,0.5603013930435332,0.0,20612
3224,0.5691349951489885,0.0,1445
3225,0.6725659656662756,0.0,6779
3226,0.5889159468429984,0.0,9405
3227,0.6855002459873017,0.0,8014
3228,0.6394205224327695,0.0,3003
3229,0.663923120437693,0.0,8331
3230,0.8179145122191446,0.0,557
3231,0.6515801203797869,0.0,3718
3232,0.6556599624130547,0.0,2601
3233,0.7223971343158279,0.0,1409
3234,0.6034604415537789,0.0,2982
3235,0.7311457566606024,0.0,1603
3236,0.6732562862441062,1.0,2279
3237,0.6247960635218014,5.0,2849
3238,0.6051939708807319,0.0,520
3239,0.6984136181329018,0.0,3002
3240,0.5501171195650253,0.0,26258
3241,0.7450378241986659,1.0,2467
3242,0.6306297263185591,0.0,3091
3243,0.6855055997463323,1.0,2715
3244,0.6329842588980613,1.0,825
3245,0.7878075185207533,0.0,8735
3246,0.731464666247663,0.0,3998
3247,0.7655800241642868,0.0,2038
3248,0.6302255973633196,0.0,3996
3249,0.6390383179404,0.0,2060
3250,0.7164001248947938,0.0,3252
3251,0.6618873889207053,1.0,2716
3252,0.7555308122808534,0.0,5755
3253,0.6884716849035761,1.0,3939
3254,0.6131228586216108,0.0,4902
3255,0.6203077458187432,0.0,5284
3256,0.6095595242306291,5.0,8897
3257,0.6448063088223559,0.0,6441
3258,0.5857820090280003,0.0,8995
3259,0.5992192132167533,0.0,5321
3260,0.635428224163704,0.0,4211
3261,0.5188894753876188,0.0,233
3262,0.5970469603421733,0.0,230
3263,0.7620067019737244,0.0,2296
3264,0.7097099563296988,0.0,3491
3265,0.7608615941496282,0.0,7513
3266,0.7285335705201982,0.0,3586
3267,0.7908031814034441,0.0,2514
3268,0.6172223100607802,1.0,1423
3269,0.6667044260694646,0.0,3286
3270,0.7625436282949856,0.0,1954
3271,0.6670725046982672,0.0,4438
3272,0.6911213199298013,0.0,2364
3273,0.6835442240696765,5.0,3749
3274,0.6928841217892256,0.0,2519
3275,0.631409909547851,1.0,450
3276,0.6949159892171484,0.0,4291
3277,0.7674192493340277,1.0,3108
3278,0.5874206414153567,0.0,17011
3279,0.6856725736760623,0.0,9625
3280,0.6800455994457852,0.0,3004
3281,0.6262708339589871,0.0,5619
3282,0.6848006589026571,0.0,5054
3283,0.7273431576812014,0.0,2328
3284,0.6240838326321525,0.0,1754
3285,0.6063023591562875,0.0,15433
3286,0.7158126119469401,0.0,1691
3287,0.7847020391643377,0.0,2352
3288,0.6697238665083572,0.0,5329
3289,0.6392463905333017,0.0,5477
3290,0.6193184985908566,1.0,4115
3291,0.5376569683642304,0.0,23867
3292,0.723202198169139,5.0,5366
3293,0.5945495511970872,0.0,13864
3294,0.6077096951121743,0.0,6467
3295,0.619381219322518,0.0,5253
3296,0.47540625301054346,0.0,26856
3297,0.5677383913675236,0.0,4924
3298,0.611177857266315,0.0,5465
3299,0.6573340783921356,0.0,3889
3300,0.5492531279665798,0.0,10175
3301,0.6588381281624814,0.0,2446
3302,0.6611640276811214,0.0,3449
3303,0.6317437157033277,0.0,3057
3304,0.6933203578916198,1.0,3567
3305,0.6868294551965489,0.0,2807
3306,0.7636515219347711,0.0,2017
3307,0.7145631641944794,1.0,2541
3308,0.6964672502280084,0.0,3025
3309,0.5519192468606879,0.0,20557
3310,0.661175473493943,0.0,2444
3311,0.5870077711480717,0.0,5053
3312,0.6653238211235335,0.0,3473
3313,0.6272251990283986,0.0,14880
3314,0.5959803244298997,0.0,3805
3315,0.6871068069090437,0.0,8432
3316,0.6924107866265324,5.0,5754
3317,0.8313757914107768,4.0,3405
3318,0.7242906216792028,1.0,4875
3319,0.7555077394462029,0.0,2381
3320,0.6976258994410124,4.0,2895
3321,0.5728235132516347,1.0,199
3322,0.6758813160121908,0.0,940
3323,0.7432240321782573,0.0,3000
3324,0.7204940227879391,0.0,3587
3325,0.7767263570548694,0.0,2393
3326,0.739506578656761,1.0,430
3327,0.6536329227391744,0.0,2975
3328,0.7172839700765193,0.0,3900
3329,0.7226011534147319,0.0,3240
3330,0.6887296626092553,0.0,3286
3331,0.6095366021650371,0.0,8755
3332,0.6325144546889525,0.0,8347
3333,0.73726748723036,0.0,2354
3334,0.6190969747366007,0.0,3587
3335,0.8308213152313402,0.0,2804
3336,0.4170936381324132,0.0,49425
3337,0.6890554981128368,0.0,5722
3338,0.6509913201513138,1.0,2149
3339,0.6385941010999185,1.0,761
3340,0.5926199620834403,0.0,2012
3341,0.6584336428639966,0.0,2703
3342,0.7200332327341089,1.0,3223
3343,0.6487005285071931,0.0,4616
3344,0.7063347436443297,0.0,6274
3345,0.7300916036693932,1.0,2698
3346,0.6600464724914584,1.0,2288
3347,0.6441033881318156,0.0,3560
3348,0.6919570925264762,0.0,1477
3349,0.6822341550540849,0.0,894
3350,0.6179717256873113,0.0,5671
3351,0.6522911868989972,0.0,4312
3352,0.7029649383453792,0.0,3575
3353,0.6739986147775671,0.0,4121
3354,0.6595985707846074,0.0,1270
3355,0.6480868611856473,0.0,3937
3356,0.6171920289578192,0.0,5424
3357,0.6776383363163296,1.0,1760
3358,0.6214385804743898,0.0,1448
3359,0.6746760414837507,5.0,5022
3360,0.6882230988107568,0.0,1947
3361,0.7339964151061736,5.0,3606
3362,0.6897145227797706,5.0,3754
3363,0.6458382648798906,1.0,2310
3364,0.6830884463929808,0.0,2973
3365,0.46911700482924534,0.0,51391
3366,0.717226683672098,0.0,7911
3367,0.689296873231654,0.0,8905
3368,0.6783887875566169,0.0,2131
3369,0.6185067190348607,0.0,12171
3370,0.7166982711773311,0.0,745
3371,0.5876554062186509,0.0,150
3372,0.5571526984682342,0.0,4165
3373,0.9327180056386286,0.0,2719
3374,0.47782710007578433,0.0,23030
3375,0.6547541363205407,0.0,8951
3376,0.6775586761131993,0.0,2413
3377,0.7192919772128196,5.0,4126
3378,0.6020815582293875,0.0,16553
3379,0.6118259492393641,5.0,5019
3380,0.7037707375068142,0.0,2133
3381,0.7424158209814501,1.0,6421
3382,0.715560667844725,5.0,5084
3383,0.6181471625339672,0.0,6766
3384,0.6552107429025719,0.0,3598
3385,0.7209583779266946,0.0,3406
3386,0.6526746913494026,0.0,6591
3387,0.6374378695544545,0.0,4143
3388,0.6505268756926736,5.0,4169
3389,0.5640301789636981,0.0,2703
3390,0.6273383990648831,0.0,212
3391,0.6000516889359258,0.0,9318
3392,0.661757188034436,0.0,3866
3393,0.647599004501855,0.0,831
3394,0.6529229944896013,0.0,1720
3395,0.6983111183067616,0.0,6925
3396,0.6588906121432372,0.0,5521
3397,0.7207109358652395,0.0,1925
3398,0.5052847173411587,0.0,119
3399,0.6791913063073826,0.0,1421
3400,0.658678176247465,0.0,3876
3401,0.6570322713025838,0.0,3731
3402,0.6209518099284115,1.0,175
3403,0.661288042036239,0.0,4299
3404,0.6906525034768619,0.0,2027
3405,0.6179891477523993,5.0,1734
3406,0.6528380155392827,0.0,3823
3407,0.6419872999103309,0.0,8998
3408,0.6249330726628733,0.0,4402
3409,0.6244507399883505,0.0,5975
3410,0.6714891499892043,0.0,2463
3411,0.49474740020678276,0.0,26548
3412,0.6504675757358536,0.0,6293
3413,0.833734423718052,5.0,2799
3414,0.7452571209573069,1.0,582
3415,0.6391383735004224,0.0,6100
3416,0.5788461844194048,1.0,512
3417,0.6756279095346082,1.0,3593
3418,0.7094428355213779,0.0,2661
3419,0.6972217043396435,0.0,2127
3420,0.8237764286270658,0.0,2993
3421,0.5008235999606203,0.0,60
3422,0.6763273146904124,5.0,3388
3423,0.6396218721131213,0.0,3144
3424,0.5903417639585182,0.0,9797
3425,0.5903577366294044,0.0,17016
3426,0.6219980552216985,0.0,447
3427,0.6195163425828437,0.0,7605
3428,0.6717242025096093,0.0,659
3429,0.6487883611266998,0.0,2572
3430,0.6263265638388257,1.0,678
3431,0.8886772185194104,0.0,1230
3432,0.7127039392462681,0.0,1401
3433,0.702913053859569,5.0,2390
3434,0.7057139973694523,5.0,3303
3435,0.6959213493118556,0.0,2478
3436,0.6947777059548931,0.0,4142
3437,0.5805306465819158,0.0,3848
3438,0.6465046100791744,0.0,4308
3439,0.6522651384846262,0.0,8387
3440,0.6790153977947406,0.0,4640
3441,0.6592694237417782,0.0,2848
3442,0.6729704203446164,1.0,3134
3443,0.658328444260999,1.0,1453
3444,0.7077521361208764,0.0,2580
3445,0.6478352985070233,1.0,2559
3446,0.5954730252857652,0.0,4119
3447,0.6373340853106958,1.0,307
3448,0.6632136268259392,0.0,1873
3449,0.5567903934331112,0.0,5587
3450,0.6443236446103546,0.0,7712
3451,0.5275192097633465,0.0,175
3452,0.7670043564779235,0.0,2273
3453,0.6310511780698949,0.0,6190
3454,0.6114787460046774,0.0,9834
3455,0.6457846017095278,0.0,5468
3456,0.8237745821458667,0.0,1591
3457,0.7095669353179027,0.0,2088
3458,0.6022574586163341,1.0,2263
3459,0.6753710739281856,0.0,577
3460,0.7226310713992449,0.0,2497
3461,0.6624851393933436,1.0,3390
3462,0.6029753429990204,0.0,3601
3463,0.6389907250339284,1.0,2742
3464,0.7457041490345298,0.0,3167
3465,0.5772802591542426,0.0,559
3466,0.6951760748425994,1.0,2269
3467,0.6911508088286671,0.0,2718
3468,0.6739997933482459,0.0,3218
3469,0.6148982977540334,0.0,3676
3470,0.6055800268086933,0.0,2692
3471,0.6264261235965684,0.0,19942
3472,0.5808168829758302,0.0,9861
3473,0.6454628670963116,0.0,4813
3474,0.7200318298339488,1.0,4914
3475,0.663335854350092,0.0,4105
3476,0.7217193119977343,1.0,725
3477,0.7104989461886017,0.0,3222
3478,0.6428572159256452,1.0,833
3479,0.6066882800250363,0.0,3966
3480,0.6402590965985974,0.0,3898
3481,0.667883037453867,0.0,4726
3482,0.6811676747776275,1.0,1632
3483,0.6449073915117647,0.0,3575
3484,0.6554152094340597,1.0,4320
3485,0.6931677549978763,0.0,4608
3486,0.7536843568286912,0.0,10031
3487,0.658264363372339,0.0,2066
3488,0.7146175547360197,0.0,2707
3489,0.5805851880705855,0.0,17491
3490,0.7119183136957735,0.0,2782
3491,0.6752800281702394,0.0,3234
3492,0.7638116492865982,0.0,1984
3493,0.7638389647195123,4.0,2043
3494,0.6602966349104615,0.0,3371
3495,0.68528776656595,1.0,3103
3496,0.6587972986146746,1.0,1351
3497,0.7287993040798831,0.0,2615
3498,0.7475223918932304,0.0,1719
3499,0.6931097412921474,5.0,3218
3500,0.7956305480318682,1.0,2401
3501,0.6904474425709004,0.0,2660
3502,0.6416692469096771,0.0,11282
3503,0.660900506950293,0.0,5167
3504,0.6235339227381264,0.0,5499
3505,0.7132395035557804,0.0,5162
3506,0.6111434683699286,0.0,2594
3507,0.5920589871234432,0.0,10874
3508,0.8188771708830588,0.0,7737
3509,0.5919051407536612,0.0,11614
3510,0.6445318450693627,6.0,6486
3511,0.6440981610101164,4.0,3057
3512,0.7783430719060224,0.0,2360
3513,0.678719841187631,0.0,3124
3514,0.6535962344781366,0.0,2006
3515,0.6814953759143317,5.0,1540
3516,0.6196736389964146,1.0,3950
3517,0.7202516431806893,0.0,2425
3518,0.6346532805307384,1.0,3986
3519,0.7352011837317778,1.0,2328
3520,0.7000236627758147,0.0,4249
3521,0.6601261665204324,0.0,7627
3522,0.6815009475424979,5.0,3558
3523,0.6573340569259751,0.0,1793
3524,0.7182222308000117,0.0,4957
3525,0.6177215024533542,1.0,5032
3526,0.6792719297999945,1.0,910
3527,0.7283890144087025,0.0,2599
3528,0.6916521962828879,1.0,3313
3529,0.6350651744884056,1.0,2499
3530,0.6700587915326578,1.0,46
3531,0.7286460682889607,0.0,3418
3532,0.7279075587633549,0.0,2831
3533,0.6260444558204789,1.0,231
3534,0.6094836073575317,0.0,4151
3535,0.7018666348987224,0.0,2469
3536,0.6870029955980373,0.0,8070
3537,0.6548865032722306,0.0,7492
3538,0.7329223432352324,0.0,8768
3539,0.6670281669446629,0.0,2380
3540,0.6234957662706196,0.0,2931
3541,0.6702655240797731,0.0,4490
3542,0.6918966781662836,0.0,736
3543,0.6156520376428849,0.0,8778
3544,0.660090185871142,0.0,3466
3545,0.700179178850113,0.0,4334
3546,0.6129631270248331,5.0,8541
3547,0.684109248721268,0.0,3055
3548,0.6842670659226364,0.0,4162
3549,0.7449530553957512,1.0,2509
3550,0.6971103221626235,0.0,108
3551,0.7065535883435842,1.0,2502
3552,0.6589066176710274,0.0,3087
3553,0.6643112666296315,0.0,4106
3554,0.6606385986542403,0.0,4108
3555,0.6251695829704582,0.0,3995
3556,0.6513130093423822,0.0,9653
3557,0.7117409966032935,0.0,1589
3558,0.7057381261418652,0.0,3468
3559,0.5710080363473709,0.0,4246
3560,0.5783018615234592,0.0,3932
3561,0.6952520031664984,0.0,1489
3562,0.6840096349236219,5.0,2717
3563,0.5692822661363607,0.0,2990
3564,0.7289634272074991,0.0,4852
3565,0.7516013248560094,0.0,1875
3566,0.6434905485863612,0.0,117
3567,0.6864629227660365,0.0,2577
3568,0.6785574803094836,0.0,3596
3569,0.6016235005665204,0.0,8541
3570,0.6912930263932893,0.0,3944
3571,0.6866030561681714,0.0,3189
3572,0.643661662029728,0.0,4096
3573,0.7406911074025301,0.0,2571
3574,0.6497742365562182,0.0,4384
3575,0.5562307112408087,0.0,31002
3576,0.6802741506425121,0.0,5803
3577,0.6483506206866056,0.0,2818
3578,0.706442965867518,0.0,3034
3579,0.615250220701451,0.0,5751
3580,0.6867016230745345,0.0,3619
3581,0.698068527481068,0.0,7846
3582,0.654703213204032,1.0,3328
3583,0.7240222643411225,1.0,2737
3584,0.6562681220537178,0.0,2606
3585,0.6557723259130425,5.0,2475
3586,0.7308589610668034,0.0,2441
3587,0.6500675980095363,0.0,2923
3588,0.6277934059970144,0.0,9474
3589,0.7283380013259347,0.0,3435
3590,0.6722915933529875,1.0,2967
3591,0.6674001122584375,0.0,4948
3592,0.5993398550464848,0.0,5191
3593,0.6858759683089122,0.0,565
3594,0.6204057328618311,0.0,7038
3595,0.5898711985635013,0.0,4996
3596,0.6778272573589124,0.0,2661
3597,0.6047973191850303,0.0,11185
3598,0.8627252839599174,0.0,1995
3599,0.608657310892102,0.0,5898
3600,0.7305443358613207,1.0,2667
3601,0.7096222871704735,0.0,2278
3602,0.8205914446032881,1.0,689
3603,0.6992107800716681,0.0,2694
3604,0.7704887441384758,0.0,2408
3605,0.6601255433323567,0.0,2879
3606,0.710437706188803,0.0,2296
3607,0.6266091986761018,5.0,4237
3608,0.7101103298568925,0.0,3981
3609,0.6405232003166288,0.0,5166
3610,0.6304956158207229,0.0,3373
3611,0.6796836139415859,0.0,2248
3612,0.6853359375357514,0.0,3711
3613,0.6688552657346107,0.0,6660
3614,0.5548933797878847,0.0,350
3615,0.6426655720464488,0.0,13744
3616,0.6830805628977751,0.0,6541
3617,0.7230389673970407,0.0,3030
3618,0.7508927134309911,0.0,4213
3619,0.7738162252091355,0.0,2194
3620,0.6604028323463621,0.0,1946
3621,0.753929490289947,0.0,2535
3622,0.6927919704007005,0.0,2253
3623,0.7129606708175669,5.0,4119
3624,0.6732446923340186,0.0,2734
3625,0.551419216820434,0.0,17414
3626,0.657219122402096,0.0,785
3627,0.9317707707142766,0.0,3034
3628,0.6055117795721138,0.0,2888
3629,0.6433085734410107,0.0,2804
3630,0.6647178414894599,4.0,2841
3631,0.7469902243578304,1.0,2140
3632,0.8331973763441006,1.0,2400
3633,0.684743121309239,0.0,1965
3634,0.7153597048144318,1.0,2179
3635,0.659421086342664,0.0,1448
3636,0.6611458292588379,0.0,4076
3637,0.6979910729618721,0.0,338
3638,0.6678077211827752,1.0,2626
3639,0.6300199227910628,0.0,4019
3640,0.7303613313240572,0.0,2709
3641,0.6066609187399533,5.0,314
3642,0.5819153128367491,0.0,24236
3643,0.6082500528262758,0.0,9758
3644,0.5701938303035103,0.0,3381
3645,0.9544286691302619,0.0,1697
3646,0.6202502304286857,0.0,584
3647,0.7054023045178215,5.0,2304
3648,0.5784670583224011,5.0,3256
3649,0.6188059278138096,0.0,4301
3650,0.6790517811918496,0.0,1710
3651,0.6416624029877016,1.0,4379
3652,0.6313353980763869,0.0,3623
3653,0.6112037903910923,0.0,3632
3654,0.6422273818113747,1.0,3053
3655,0.7410731656240398,0.0,5956
3656,0.7349766448955828,0.0,3100
3657,0.6177314731188674,0.0,16702
3658,0.6625139059688372,0.0,3114
3659,0.6161172996324393,0.0,9029
3660,0.6176646366569556,0.0,2144
3661,0.6019544924802893,0.0,3761
3662,0.6535667174533188,0.0,12431
3663,0.753921841022012,0.0,3553
3664,0.5342602792443323,0.0,16896
3665,0.6619355633106299,5.0,6216
3666,0.7517479644059817,0.0,2194
3667,0.7557258788275666,5.0,4534
3668,0.6862138175664378,0.0,140
3669,0.6200552322874423,0.0,1200
3670,0.7749279950339604,0.0,2838
3671,0.6372658369046307,0.0,3205
3672,0.6649945708688827,0.0,1938
3673,0.5673226373470517,0.0,733
3674,0.7227754979061625,0.0,11606
3675,0.6152497548207784,0.0,9433
3676,0.7158826645677911,0.0,3328
3677,0.6499217694321402,0.0,4755
3678,0.6177626808536917,0.0,10513
3679,0.6361363151480027,0.0,3139
3680,0.5477133863864265,0.0,268
3681,0.5623705440993408,0.0,5535
3682,0.7670986529241085,4.0,2269
3683,0.6675728965695652,4.0,2712
3684,0.7306561325106347,1.0,2947
3685,0.6290707566612674,1.0,1450
3686,0.7134063034717132,5.0,6577
3687,0.7711176867937212,0.0,3126
3688,0.6544745597437233,0.0,6486
3689,0.6160218283041994,0.0,8370
3690,0.6300078398749804,0.0,12009
3691,0.6532743718782519,5.0,3454
3692,0.6926370158266351,0.0,3217
3693,0.6814761150645725,0.0,1746
3694,0.5542352350516707,0.0,8073
3695,0.6390560255199867,0.0,3589
3696,0.6342754747460487,0.0,4522
3697,0.7139872015729787,0.0,1211
3698,0.5935090101924527,5.0,2268
3699,0.7245981312111196,0.0,4376
3700,0.7703786480981438,0.0,4558
3701,0.6599948760678185,0.0,2841
3702,0.7314438425940464,0.0,3539
3703,0.6662928133654802,1.0,2995
3704,0.7249680570249856,1.0,4801
3705,0.6950400174321134,5.0,2254
3706,0.629430157618297,0.0,7453
3707,0.658170236888503,0.0,8477
3708,0.6692110500156135,0.0,5215
3709,0.67969764216113,0.0,9212
3710,0.659838499173177,0.0,3509
3711,0.6314524276336799,0.0,8603
3712,0.4851435289667235,6.0,62
3713,0.6826200400749042,0.0,1255
3714,0.6126894257083174,5.0,1797
3715,0.6329350244876154,0.0,3835
3716,0.6790304107234154,1.0,2440
3717,0.7290717140234962,0.0,2054
3718,0.6083755217567489,0.0,773
3719,0.6420858626570886,5.0,4434
3720,0.6352655814051371,0.0,742
3721,0.7330712272819582,1.0,2626
3722,0.5926906231201002,0.0,5071
3723,0.66385772152047,0.0,5497
3724,0.6686451236751914,0.0,2433
3725,0.6109717260059053,0.0,7874
3726,0.6373515264691414,0.0,2911
3727,0.6395507489548603,0.0,3942
3728,0.6185893327487105,0.0,233
3729,0.6840870670730419,0.0,399
3730,0.6570761700694477,0.0,2698
3731,0.7807769579483208,1.0,2825
3732,0.6339021592497077,0.0,2230
3733,0.6508095926848598,5.0,3107
3734,0.6854609626201039,0.0,1889
3735,0.7016233579639423,0.0,3056
3736,1.1750628506415568,0.0,76
3737,0.6718557460875185,1.0,3505
3738,0.6315171042138857,5.0,3483
3739,0.6708735703978922,0.0,2948
3740,0.7619953711175516,1.0,3118
3741,0.6898385370142334,0.0,7596
3742,0.7000080302257492,0.0,4893
3743,0.6440162954617801,0.0,1467
3744,0.6686736021143811,0.0,2885
3745,0.7129215724146291,0.0,3021
3746,0.6518497055677016,0.0,5372
3747,0.6992542179837811,0.0,8232
3748,0.6682539215628139,0.0,6375
3749,0.6100528247275717,0.0,2967
3750,0.6906623820760222,0.0,4723
3751,0.6053888356482674,4.0,4873
3752,0.5429284122324428,4.0,8860
3753,0.455877621972266,6.0,42
3754,0.6572802208133535,1.0,457
3755,0.6807197983004258,1.0,2084
3756,0.784136938199954,1.0,1935
3757,0.6489885845789994,5.0,4807
3758,0.4948220420584063,0.0,238
3759,0.7108573467700452,0.0,3116
3760,0.6704701954441108,1.0,5761
3761,0.5800559041827045,0.0,19697
3762,0.7547980077369333,5.0,2986
3763,0.7113607053743319,0.0,5245
3764,0.6287391780626584,0.0,6415
3765,0.6416438403436101,0.0,3100
3766,0.6252121006252398,0.0,2828
3767,0.6969377163058773,0.0,3341
3768,0.745904014623138,1.0,4382
3769,0.6314033751239932,5.0,2321
3770,0.8585778141775512,1.0,2283
3771,0.6145993542928002,0.0,8683
3772,0.6610316724960856,0.0,3116
3773,0.6067030218851226,0.0,4468
3774,0.5955411799195446,0.0,8850
3775,0.7064311846146287,0.0,5476
3776,0.494307752447668,0.0,34406
3777,0.7057701484855979,0.0,2938
3778,0.62487008786148,0.0,1707
3779,0.6363046930635635,0.0,6167
3780,0.6720925794136565,0.0,2027
3781,0.6118997414127355,0.0,3879
3782,0.6928833104037972,0.0,3052
3783,0.74860991123712,1.0,3529
3784,0.6370742820103159,5.0,3244
3785,0.7042947718794899,0.0,2145
3786,0.8666308157382979,1.0,2437
3787,0.7027666555906308,0.0,9086
3788,0.638531564507414,0.0,4853
3789,0.6371073753853542,0.0,6823
3790,0.5090714494007045,0.0,77
3791,0.7076680954507248,0.0,6855
3792,0.6723801327380917,0.0,3306
3793,0.6902911726484628,0.0,5901
3794,0.6695346392075131,0.0,2318
3795,0.664146314607246,0.0,2986
3796,0.6470572412917684,0.0,3546
3797,0.7844420908314154,0.0,766
3798,0.6114999119968013,4.0,2612
3799,0.6522032933943184,0.0,4507
3800,0.7072697012824328,0.0,3088
3801,0.6125157094794285,5.0,2998
3802,0.6338458196300734,1.0,1758
3803,0.6848425090932573,0.0,4310
3804,0.7492631279467995,0.0,3868
3805,0.7831501168448025,1.0,3936
3806,0.6929222122427227,0.0,4010
3807,0.7510945490459044,0.0,2428
3808,0.70176064960835,0.0,7431
3809,0.573575696697955,0.0,5685
3810,0.6411036987849644,0.0,10349
3811,0.6364934357194456,0.0,2806
3812,0.6600251663774213,0.0,3548
3813,0.6477565831741459,0.0,2402
3814,0.8257724630303369,0.0,3184
3815,0.6902698761660786,4.0,2682
3816,0.651274100975517,0.0,933
3817,0.784408572563302,1.0,2581
3818,0.6964002408858087,0.0,8023
3819,0.7610941042734932,0.0,1982
3820,0.7696734347582517,1.0,3455
3821,0.5791758578274314,0.0,2203
3822,0.6607738804744508,0.0,2949
3823,0.5354761401035972,0.0,6536
3824,0.6266572318491374,0.0,8158
3825,0.6602676454319493,0.0,5061
3826,0.6971793178880077,1.0,4336
3827,0.6967237294934414,5.0,3042
3828,0.7284936298277799,5.0,1282
3829,0.6501243844400066,0.0,1859
3830,0.6749061395503759,0.0,3128
3831,0.9004318160050407,0.0,1395
3832,0.6045907743333858,6.0,9168
3833,0.5703988950196363,0.0,7519
3834,0.7804364142668387,0.0,4169
3835,0.6059014991642803,0.0,3215
3836,0.6872860805877203,0.0,731
3837,0.6958352728269196,1.0,4075
3838,0.6693331267701645,5.0,2858
3839,0.7671877636717163,0.0,3337
3840,0.6368335888820325,0.0,3238
3841,0.7965168003535478,1.0,2710
3842,0.6802199228852592,0.0,3150
3843,0.6092118903733943,0.0,6771
3844,0.6750670628552136,0.0,3294
3845,0.7069329769471328,0.0,5151
3846,0.6788995547352581,0.0,5218
3847,0.711979230263775,0.0,870
3848,0.5842480771759996,0.0,32679
3849,0.634944546232489,1.0,3355
3850,0.6617620378935797,0.0,1819
3851,0.6741030769408278,0.0,2376
3852,0.7548916990846644,0.0,5540
3853,0.6921785621514231,0.0,2872
3854,0.67353667159429,0.0,4197
3855,0.7328622199535231,0.0,3542
3856,0.6996189668045909,0.0,3001
3857,0.7864222607555369,0.0,8672
3858,0.6836156006401228,0.0,1663
3859,0.6828157400097205,0.0,2007
3860,0.7042584280537533,0.0,5398
3861,0.7686198833590335,0.0,7697
3862,0.6787618202810635,0.0,3897
3863,0.6965066613283929,0.0,2577
3864,0.7105216788976095,0.0,4366
3865,0.694880022740873,1.0,1959
3866,0.7229448896449703,1.0,2785
3867,0.7292869076625288,0.0,1792
3868,0.743898906171782,0.0,2364
3869,0.6496787731025311,5.0,2820
3870,0.6471533359473557,0.0,504
3871,0.6331614759376591,0.0,3815
3872,0.6833137008073675,0.0,3134
3873,0.6994856904478781,0.0,3818
3874,0.8701083753131972,0.0,2724
3875,0.6437005976051146,0.0,3953
3876,0.6862066260958962,0.0,1981
3877,0.6511632328754383,0.0,1576
3878,0.7948696942911431,0.0,326
3879,0.5673236361419316,0.0,10184
3880,0.687784041315879,0.0,1909
3881,0.7491255948870369,1.0,1574
3882,0.7468785873084542,0.0,5165
3883,0.7561457428121329,1.0,697
3884,0.7078584475373378,0.0,4472
3885,0.727087332803831,0.0,2841
3886,0.6556484741288366,0.0,3236
3887,0.7393710021394091,0.0,3467
3888,0.6348064252752431,0.0,6765
3889,0.7508606603977486,0.0,2914
3890,0.6693942652509358,0.0,1901
3891,0.6484648096994589,0.0,7411
3892,0.5652993482390035,0.0,16536
3893,0.6315982010432003,0.0,9407
3894,0.7581637892780849,5.0,3133
3895,0.812133017021497,1.0,1817
3896,0.656151628665842,1.0,2377
3897,0.6505265144775222,0.0,798
3898,0.7538334667897174,0.0,9839
3899,0.6775552174328466,1.0,990
3900,0.6879533131845113,5.0,5265
3901,0.6661156139887585,0.0,3333
3902,0.6367273779107921,0.0,5424
3903,0.6047535733246513,0.0,4959
3904,0.6049806272801079,0.0,185
3905,0.7584845545791605,0.0,3030
3906,0.7332835825012064,0.0,3628
3907,0.6680656797801453,0.0,4049
3908,0.6354671668537163,0.0,1066
3909,0.7713145565580645,1.0,3342
3910,0.7013905546361298,0.0,1488
3911,0.7126866734438435,1.0,1604
3912,0.7125448112253686,5.0,3403
3913,0.7446302187298984,0.0,3046
3914,0.6060753064857185,5.0,3226
3915,0.5427513742946093,0.0,42233
3916,0.6012847833992999,1.0,1717
3917,0.6198061843645405,0.0,632
3918,0.6801013673281225,0.0,4775
3919,0.575807424457015,0.0,9424
3920,0.6778928231966157,0.0,3696
3921,0.5409753179617809,0.0,8020
3922,0.7777839405393087,0.0,2273
3923,0.5876643592384407,0.0,208
3924,0.7256892149023458,0.0,5206
3925,0.7260835439274779,0.0,4849
3926,0.7202442250694789,0.0,1496
3927,0.6267637531727552,5.0,3823
3928,0.6044535397069405,5.0,3513
3929,0.7369995798946195,5.0,3860
3930,0.6601145919782503,5.0,5168
3931,0.7376033756121839,1.0,2627
3932,0.6473402321208346,0.0,3699
3933,0.6155790026221258,0.0,2110
3934,0.6597338906933046,5.0,1962
3935,0.692191498619829,5.0,2860
3936,0.6246380809489317,0.0,16996
